CNPJ_Fundo_Classe;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
41.114.606/0001-35;2025-03-01;1;49163275.44;23537.54;0;0;49139737.9;174481492.82;174481492.82;18470891.99;0;156010600.83;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8178521.18;0;0;8178521.18;0;252776.39;0;0;0;0;0;0;0;7971409.52;8224185.91
41.114.606/0001-35;2025-04-01;1;44079717.4;20352.06;0;0;44059365.34;181739531.79;181739531.79;18470891.99;0;163268639.8;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7652977.96;0;0;7652977.96;0;252836.64;0;0;0;0;0;0;0;9523999.58;9776836.22
41.114.606/0001-35;2025-05-01;2;52644108.35;20386.25;0;0;52623722.1;183881060.85;183881060.85;18470891.99;0;165410168.86;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7910159.57;0;0;7910159.57;0;263022.59;0;0;0;0;0;0;0;8253771.66;8516794.25
41.114.606/0001-35;2025-06-01;1;50144518.88;21259.93;0;0;50123258.95;188601084.14;188601084.14;18470891.99;0;170130192.15;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7529176.65;0;0;7529176.65;202500;262909.59;0;0;0;0;0;0;0;10026432.88;10491842.47
41.114.606/0001-35;2025-07-01;1;49320943.47;21245.32;0;0;49299698.15;191555241.66;191555241.66;18470891.99;0;173084349.67;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7400880.14;0;0;7400880.14;0;264548.94;0;0;0;0;0;0;0;10262360.75;10526909.69
41.114.606/0001-35;2025-08-01;1;62506837.64;22000;0;0;62484837.64;194332682.3;194332682.3;18470891.99;175861790.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7336035.11;0;0;7336035.11;0;277984.13;0;0;0;0;0;0;0;10025187.12;10303171.25
41.114.606/0001-35;2025-09-01;1;60679051.37;22695.64;0;0;60656355.73;198949104.1;198949104.1;18470891.99;180478212.11;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7307705.68;0;0;7307705.68;0;278095.77;0;0;0;0;0;0;0;12651415.29;12929511.06
41.199.975/0001-78;2025-01-01;1;1090657.94;0;1090657.94;0;0;13071683;13071683;0;3891040.07;0;9180642.93;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3179964.88;77464.88;3102500;0;0;13416.88;0;285175.65;0;0;0;0;0;45433.33;344025.86
41.199.975/0001-78;2025-02-01;1;887954.9;0;887954.9;0;0;13071683;13071683;0;3891040.07;0;9180642.93;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3185307.94;82709.94;3102500;98;0;13416.88;0;253609.63;0;0;0;0;0;50266.66;317293.17
41.199.975/0001-78;2025-03-01;1;2528855.46;0;2528855.46;0;0;13071683;13071683;0;3891040.07;0;9180642.93;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1440042.41;87950.41;1352092;0;0;13416.88;0;253609.63;0;0;0;0;0;55099.99;322126.5
41.199.975/0001-78;2025-04-01;1;2682116.57;0;2682116.57;0;0;13071683;13071683;0;3891040.07;0;9180642.93;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1445385.47;93195.47;1352092;98;0;13416.88;0;253609.63;0;0;0;0;0;254933.32;521959.83
41.199.975/0001-78;2025-05-01;1;4317573.19;0;4317573.19;0;0;13196871.54;13196871.54;0;2053685.83;0;11143185.71;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;102680.16;98529.66;0;4150.5;0;13416.88;0;253609.63;0;0;0;0;0;812794.65;1079821.16
41.199.975/0001-78;2025-06-01;1;3873817.98;0;3873817.98;0;0;12879360.08;12879360.08;0;1736174.37;0;11143185.71;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;108997.77;105342.2;0;3655.57;0;13416.88;0;253609.63;0;0;0;0;0;69599.98;336626.49
41.199.975/0001-78;2025-07-01;1;3853615.59;0;3853615.59;0;0;12570837.16;12570837.16;0;1736174.37;0;10834662.79;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;447083.26;111118.62;333000;2964.64;0;13416.88;0;253609.63;0;0;0;0;0;33833.31;300859.82
41.199.975/0001-78;2025-08-01;1;3264421.02;0;3264421.02;0;0;12570837.16;12570837.16;0;1736174.37;0;10834662.79;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;443046.82;116363.68;324213.43;2469.71;0;13416.88;0;253609.63;0;0;0;0;0;38666.64;305693.15
41.199.975/0001-78;2025-09-01;1;3616906.8;0;3616906.8;0;0;11710931.02;11710931.02;0;1033968.23;0;10676962.79;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1165321.99;118534.76;1035426.86;11360.37;0;13416.88;0;253609.63;0;0;0;0;0;43499.97;310526.48
41.218.352/0001-03;2025-01-01;1;34046786.86;93.65;0;0;34046693.21;55154126.55;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;3886811.19;0;0;0;0;;51267315.36;0;;0;0;0;107693.69;0;0;107693.69;0;16204.06;115113.53;0;0;0;0;0;0;141067.24;272384.83
41.218.352/0001-03;2025-02-01;1;33643381.01;93.65;0;0;33643287.36;55555665.08;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;4690383.08;0;0;0;0;;50865282;0;;0;0;0;103260.93;0;0;103260.93;0;16204.06;115113.53;0;0;0;0;0;0;89810.75;221128.34
41.218.352/0001-03;2025-03-01;1;12951216.3;87.3;0;0;12951129;76701899.89;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;22810630.51;3850201.47;0;0;0;0;;50041067.91;0;;0;0;0;100586.62;0;0;100586.62;0;16204.06;115113.53;0;0;0;0;0;0;73263.71;204581.3
41.218.352/0001-03;2025-04-01;1;15698019.25;405.22;0;0;15697614.03;73260458.22;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;22935902.62;184925.07;0;0;0;0;;50139630.53;0;;0;0;0;1261577.39;0;0;1261577.39;0;16204.06;115113.53;0;0;0;0;0;0;118992.66;250310.25
41.218.352/0001-03;2025-05-01;2;10194738.35;311.21;0;0;10194427.14;78887323.91;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;30938016.18;108522.49;0;0;0;0;;47840785.24;0;;0;0;0;18851.33;0;0;18851.33;0;16204.06;115113.53;0;0;0;0;0;0;106589;237906.59
41.218.352/0001-03;2025-06-01;1;3990730.31;93.65;0;0;3990636.66;85205012.08;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;42772778.91;0;0;0;0;0;;42432233.17;0;;0;0;0;48409.56;0;0;48409.56;0;17100.1;115113.53;0;0;0;0;0;0;105507.38;237721.01
41.218.352/0001-03;2025-07-01;1;4515973.27;193.65;0;0;4515779.62;84060545.94;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;42998435.37;0;0;0;0;0;;41062110.57;0;;0;0;0;15342.21;0;0;15342.21;0;17100.1;115113.53;0;0;0;0;0;0;120789.84;253003.47
41.218.352/0001-03;2025-08-01;1;6065286.92;458.47;43584.19;0;6021244.26;82706476.95;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;43350272.86;0;0;0;0;0;;39356204.09;0;;0;0;0;14012.23;0;0;14012.23;0;17100.1;115113.53;0;0;0;0;0;0;116798.85;249012.48
41.218.404/0001-33;2025-01-01;1;989697.78;1923.68;0;0;987774.1;20324816.56;20324816.56;0;0;0;20324816.56;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;10896.6;0;0;10896.6;0;15283.76;0;0;0;0;0;0;0;44636.61;59920.37
41.218.404/0001-33;2025-02-01;1;869267.63;31210.38;0;0;838057.25;18163432.96;18163432.96;0;0;0;18163432.96;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;9178.95;0;0;9178.95;0;15283.76;0;0;0;0;0;0;0;35966.47;51250.23
41.218.404/0001-33;2025-03-01;1;778847.58;3557.55;0;0;775290.03;18163432.96;18163432.96;0;0;0;18163432.96;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7255.27;0;0;7255.27;0;15283.76;0;0;0;0;0;0;0;58922.7;74206.46
41.218.404/0001-33;2025-04-01;1;571866.63;111341.32;0;0;460525.31;17146470.59;17146470.59;0;0;0;17146470.59;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1358728.33;0;1355000;3728.33;0;15283.76;0;0;0;0;0;0;0;44007.03;59290.79
41.218.404/0001-33;2025-05-01;1;451327.16;8354.11;0;0;442973.05;17154237.61;17154237.61;0;0;0;17154237.61;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1364087.29;0;1355000;9087.29;0;15283.76;0;0;0;0;0;0;0;45303.58;60587.34
41.218.404/0001-33;2025-06-01;1;355301.54;8660.79;0;0;346640.75;17154237.61;17154237.61;0;0;0;17154237.61;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1363635.33;0;1355000;8635.33;0;15283.76;0;0;0;0;0;0;0;46293.56;61577.32
41.218.404/0001-33;2025-07-01;1;287851.07;7995.42;;;279855.65;17154237.61;17154237.61;;17154237.61;;;;;;;;;;;;;;;;;;;;;;;;;;1362584.82;;;1362584.82;;12588.85;;;;;;;;;12588.85
41.218.404/0001-33;2025-08-01;1;169591.13;167648.07;;;1943.06;17154237.61;17154237.61;;17154237.61;;;;;;;;;;;;;;;;;;;;;;;;;;1361679.47;;;1361679.47;;17542.33;;;;;;;;11377.31;28919.64
41.218.404/0001-33;2025-09-01;1;29559.97;27593.14;;;1966.83;17154237.61;17154237.61;;17154237.61;;;;;;;;;;;;;;;;;;;;;;;;;;1366041.57;;;1366041.57;;12630.66;;;;;;;;13426.66;26057.32
41.219.028/0001-00;2025-01-01;1;1902779.18;1000;0;0;1901779.18;76900000;76900000;0;76900000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;232057.88;231950.92;0;106.96;0;51037.54;0;0;0;0;0;0;0;501587.88;552625.42
41.219.028/0001-00;2025-02-01;1;1497064.51;1000;0;0;1496064.51;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;464220.84;463901.84;0;319;0;51037.54;0;0;0;0;0;0;0;48045.52;99083.06
41.219.028/0001-00;2025-03-01;1;1133873.09;1000;0;0;1132873.09;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;232060.92;231950.92;0;110;0;51037.54;0;0;0;0;0;0;0;66977.12;118014.66
41.219.028/0001-00;2025-04-01;1;573830.04;1000;0;0;572830.04;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;232277.16;231950.92;0;326.24;0;51037.54;0;0;0;0;0;0;0;443.62;51481.16
41.219.028/0001-00;2025-05-01;1;133667.72;1000;0;0;132667.72;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;243703.41;231950.92;0;11752.49;0;85062.57;0;0;0;0;0;0;0;5101.63;90164.2
41.219.028/0001-00;2025-06-01;1;134461.49;1000;0;0;133461.49;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;242367.71;231950.92;0;10416.79;0;85062.57;0;0;0;0;0;0;0;9537.83;94600.4
41.219.028/0001-00;2025-07-01;1;643844.87;1000;0;0;642844.87;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;240354.01;231950.92;0;8403.09;0;119087.6;0;0;0;0;0;0;0;14639.46;133727.06
41.219.028/0001-00;2025-08-01;1;648634.88;1000;0;0;647634.88;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;238943.36;231950.92;0;6992.44;0;87300.93;0;0;0;0;0;0;0;19297.47;106598.4
41.219.028/0001-00;2025-09-01;1;545441.96;1000;0;0;544441.96;60000000;60000000;0;60000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;468968.11;463901.84;0;5066.27;0;87300.93;0;0;0;0;0;0;0;24177.29;111478.22
41.219.454/0001-35;2025-01-01;1;826089.99;0;0;0;826089.99;488962794.01;477750000;0;477750000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;11212794.01;0;0;;0;0;;0;0;0;6774636.36;0;0;6774636.36;0;31979.89;0;0;0;0;0;0;0;3533.64;35513.53
41.219.454/0001-35;2025-02-01;1;995516.26;159508.51;0;0;836007.75;488962794.01;477750000;0;477750000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;11212794.01;0;0;;0;0;;0;0;0;1536.36;0;0;1536.36;0;31979.89;0;0;0;0;0;0;0;5779846.04;5811825.93
41.219.454/0001-35;2025-03-01;1;845720.68;47278.5;0;0;798442.18;632715794.01;621503000;0;621503000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;11212794.01;0;0;;0;0;;0;0;0;1536.36;0;0;1536.36;0;31979.89;0;0;0;0;0;0;0;4784918.44;4816898.33
41.219.454/0001-35;2025-04-01;1;868650.36;4278.25;0;0;864372.11;411385794.01;400173000;0;400173000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;11212794.01;0;0;;0;0;;0;0;0;1536.36;0;0;1536.36;0;33083.51;0;0;0;0;0;0;0;2998110.22;3031193.73
41.219.454/0001-35;2025-05-01;1;853961.34;111222.97;0;0;742738.37;411385794.01;400173000;0;400173000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;11212794.01;0;0;;0;0;;0;0;0;25629.36;0;0;25629.36;0;33083.51;0;0;0;0;0;0;0;1985100;2018183.51
41.219.454/0001-35;2025-06-01;1;215015.16;2225.54;0;0;212789.62;411272839.04;399343000;0;399343000;0;0;0;0;0;0;0;0;;0;0;0;0;717045.04;0;11212794;0;0;;0;0;;0;0;0;22416.96;0;0;22416.96;0;3000;0;185100;0;0;0;0;0;0;188100
41.219.454/0001-35;2025-07-01;1;16942.2;179.41;0;0;16762.79;404276758;399343000;0;399343000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;4933758;0;0;;0;0;;0;0;0;18722.7;0;0;18722.7;0;33083.51;0;0;0;0;0;0;0;0;33083.51
41.219.454/0001-35;2025-08-01;1;55613.46;500;0;0;55113.46;404276758;399343000;0;0;399343000;0;0;0;0;0;0;0;;0;0;0;0;0;0;4933758;0;0;;0;0;;0;0;0;15349.68;0;0;15349.68;0;33083.51;0;0;0;0;0;0;0;0;33083.51
41.219.454/0001-35;2025-09-01;1;129071.06;73173.39;0;0;55897.67;402726758;397793000;0;397793000;0;0;0;0;4933758;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;11816.04;0;0;11816.04;0;33083.51;0;0;0;0;0;0;0;75000;108083.51
41.224.330/0001-48;2025-01-01;1;17777781.3;2000;0;0;17775781.3;291407783.76;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;35569056.36;0;0;0;0;0;;255838727.4;0;;0;0;0;28041.48;0;0;28041.48;110.04;50186.14;66885.62;0;0;0;0;0;0;325582.76;442764.56
41.224.330/0001-48;2025-02-01;1;5581269.73;2000;0;0;5579269.73;304763215.68;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;36056432.35;0;0;0;0;0;;268706783.33;0;;0;0;0;26085.28;0;0;26085.28;110.04;45606.74;143843.78;0;0;0;0;0;0;298554.41;488114.97
41.224.330/0001-48;2025-03-01;1;7889251.35;2000;0;0;7887251.35;302303554.46;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;36534555.53;0;0;0;0;0;;265768998.93;0;;0;0;0;23286.6;0;0;23286.6;110.04;43464.02;343593.48;0;0;0;0;0;0;293708.35;680875.89
41.224.330/0001-48;2025-04-01;1;8431703.38;2000;0;0;8429703.38;302567851.87;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;35435369.16;0;0;0;0;0;;267132482.71;0;;0;0;0;21363.43;0;0;21363.43;110.04;45778.96;465436.04;0;0;0;0;0;0;308403.26;819728.3
41.224.330/0001-48;2025-05-01;1;4983296.93;2000;0;0;4981296.93;306317080.24;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;35981603.38;0;0;0;0;0;;270335476.86;0;;0;0;0;18287.88;0;0;18287.88;146.16;48118.91;543560.26;0;0;0;0;0;0;293103.45;884928.78
41.224.330/0001-48;2025-06-01;1;25121102.86;2000;0;0;25119102.86;285992503.09;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;32856024.45;0;0;0;0;0;;253136478.64;0;;0;0;0;15849.48;0;0;15849.48;146.16;45818.4;617179.68;0;0;0;0;0;0;269009.61;932153.85
41.251.077/0001-11;2025-01-01;1;1995801.49;1000;0;0;1994801.49;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;361368.55;0;0;361368.55;0;16605.63;0;0;0;0;0;0;0;649.82;17255.45
41.251.077/0001-11;2025-02-01;1;1987489.8;1000;0;0;1986489.8;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8802985.82;0;0;8802985.82;0;16605.63;0;0;0;0;0;0;0;8442275.49;8458881.12
41.251.077/0001-11;2025-03-01;1;1985345.25;1000;0;0;1984345.25;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8802953.33;0;0;8802953.33;0;16605.63;0;0;0;0;0;0;0;8442267.34;8458872.97
41.251.077/0001-11;2025-04-01;1;1831715.78;935;0;0;1830780.78;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8802986.93;0;0;8802986.93;0;16605.63;0;0;0;0;0;0;0;8442248.33;8458853.96
41.251.077/0001-11;2025-05-01;1;1827852.78;1000;0;0;1826852.78;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8805863.74;0;0;8805863.74;0;16605.63;0;0;0;0;0;0;0;8442248.33;8458853.96
41.251.077/0001-11;2025-06-01;1;1826346.52;935;0;0;1825411.52;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8805509.35;0;0;8805509.35;0;16605.63;0;0;0;0;0;0;0;8442248.33;8458853.96
41.251.077/0001-11;2025-07-01;1;1824990.53;1000;0;0;1823990.53;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8805027.55;0;0;8805027.55;0;16605.63;0;0;0;0;0;0;0;8445474.52;8462080.15
41.251.077/0001-11;2025-08-01;1;1811570.45;1000;0;0;1810570.45;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8804654.2;0;0;8804654.2;0;16605.63;0;0;0;0;0;0;0;8444871.24;8461476.87
41.251.077/0001-11;2025-09-01;1;792747.75;1000;0;0;791747.75;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8804193.35;0;0;8804193.35;0;16605.63;0;0;0;0;0;0;0;8451276.32;8467881.95
41.251.337/0001-59;2025-01-01;1;481509.85;145.58;0;0;481364.27;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27874.76;0;0;27874.76;0;12638.72;0;0;0;0;0;0;0;48184.63;60823.35
41.251.337/0001-59;2025-02-01;1;126324.76;200.06;0;0;126124.7;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;27253.17;0;0;27253.17;0;12638.72;0;0;0;0;0;0;0;45903.67;58542.39
41.251.337/0001-59;2025-03-01;1;68107.62;1505.73;0;0;66601.89;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;26370.74;0;0;26370.74;0;12638.72;0;0;0;0;0;0;0;61842.8;74481.52
41.251.337/0001-59;2025-04-01;1;1314265.79;630.4;0;0;1313635.39;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;25755.45;0;0;25755.45;0;12638.72;0;0;0;0;0;0;0;64432.08;77070.8
41.251.337/0001-59;2025-05-01;1;1194195.42;832.51;0;0;1193362.91;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;34436.02;0;0;34436.02;0;12638.72;0;0;0;0;0;0;0;67972.17;80610.89
41.251.337/0001-59;2025-06-01;1;1053197.08;4333.77;0;0;1048863.31;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;33832.57;0;0;33832.57;0;12638.72;0;0;0;0;0;0;0;67259.71;79898.43
41.251.337/0001-59;2025-07-01;2;900176.89;1528.65;0;0;898648.24;36415187;36415187;36415187;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;32791.12;0;0;32791.12;0;12638.72;0;0;0;0;0;0;0;72915.88;85554.6
41.251.337/0001-59;2025-08-01;1;760976.03;3077.04;0;0;757898.99;74830106;74830106;74830106;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;32146.68;0;0;32146.68;0;12638.72;0;0;0;0;0;0;0;74039.6;86678.32
41.251.337/0001-59;2025-09-01;1;552258.41;4847.26;0;0;547411.15;74830106;74830106;74830106;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;31146.21;0;0;31146.21;0;12638.72;0;0;0;0;0;0;0;107052.22;119690.94
41.251.371/0001-23;2025-01-01;1;5543502.06;1793.62;656708.44;0;4885000;61154724.03;0;0;0;0;0;0;0;0;0;0;0;;0;0;502414.56;0;0;0;0;0;0;;60652309.47;0;;0;0;0;3033.74;0;0;3033.74;658157.6;14123.85;112938.43;0;0;0;0;0;0;76437.99;861657.87
41.251.371/0001-23;2025-02-01;1;1920636.96;1741.18;1918895.78;0;0;64887048.68;0;0;0;0;0;0;0;0;0;0;0;;0;0;490864.8;0;0;0;0;0;0;;64396183.88;0;;0;0;0;2246.02;0;0;2246.02;680577.02;14806.22;46784.57;0;0;0;0;0;0;72282.49;814450.3
41.251.371/0001-23;2025-03-01;1;2693877.13;1710.96;682166.17;0;2010000;63898064.92;0;0;0;0;0;0;0;0;0;0;0;;0;0;514926.8;0;0;0;0;0;0;;63383138.12;0;;0;0;0;1028.39;0;0;1028.39;682255.14;14806.22;74166.09;0;0;0;0;0;0;58202.42;829429.87
41.251.371/0001-23;2025-04-01;1;5573172.71;1800.64;791372.07;0;4780000;63321479.78;0;0;0;0;0;0;0;0;0;0;0;;0;0;514445.56;0;0;0;0;0;0;;62807034.22;0;;0;0;0;250.8;0;0;250.8;825152.76;14806.22;186102.24;0;0;0;0;0;0;63592.2;1089653.42
41.251.371/0001-23;2025-05-01;1;1090634.88;871.14;834763.74;0;255000;70521770.5;0;0;0;0;0;0;0;0;0;0;0;;0;0;513483.08;0;0;0;0;0;0;;70008287.42;0;;0;0;0;11782.06;0;0;11782.06;799992.69;14806.22;127266.64;0;0;0;0;0;0;69110.86;1011176.41
41.251.371/0001-23;2025-06-01;1;2788719.6;3597.11;900122.49;0;1885000;68951505.15;0;0;0;0;0;0;0;0;0;0;0;;0;0;505302;0;0;0;0;0;0;;68446203.15;0;;0;0;0;11021.81;0;0;11021.81;900419.6;14806.22;151981.48;0;0;0;0;0;0;67836.66;1135043.96
41.251.371/0001-23;2025-07-01;2;5496361.91;3794.15;847567.76;0;4645000;67219129.33;0;0;0;0;0;0;0;0;0;0;0;;0;0;500008.36;0;0;0;0;0;0;;66719120.97;0;;0;0;0;9588.86;0;0;9588.86;848841.91;14806.22;0;0;0;0;0;0;0;77911.22;941559.35
41.251.371/0001-23;2025-08-01;1;2685162.9;732.25;2684430.65;0;0;70119713.08;0;0;0;0;0;0;0;0;0;0;0;;0;0;504098.9;0;0;0;0;0;0;;69615614.18;0;;0;0;0;8773.21;0;0;8773.21;841768.24;14806.22;9716.86;0;0;0;0;0;0;74040.18;940331.5
41.251.371/0001-23;2025-09-01;1;2087000.96;767.4;866233.56;0;1220000;70916639.25;0;0;0;0;0;0;0;0;0;0;0;;0;0;495195.96;0;0;0;0;0;0;;70421443.29;0;;0;0;0;7395.67;0;0;7395.67;862655.42;14806.22;94114.42;0;0;0;0;0;0;78082.11;1049658.17
41.256.643/0001-88;2025-01-01;1;12300440.3;0;0;0;12300440.3;280798154.08;5391090.08;0;0;0;5391090.08;0;0;0;0;0;0;;0;0;37215292.79;0;0;0;16628795.3;0;0;;221562975.91;0;;0;0;0;382671.08;0;283554.85;99116.23;3091237.9;253048.81;0;0;0;0;0;0;0;933241.29;4277528
41.256.643/0001-88;2025-02-01;1;8351139.38;0;0;0;8351139.38;285453702.58;5391090.08;0;0;0;5391090.08;0;0;0;0;0;0;;0;0;45435721.79;0;0;0;16873803.3;0;0;;217753087.41;0;;0;0;0;368603.08;0;0;368603.08;3091237.9;230963.44;0;161732.66;0;0;0;0;0;789020.24;4272954.24
41.256.643/0001-88;2025-03-01;1;6539903.33;0;0;0;6539903.33;289025822.13;4372158.17;0;0;0;4372158.17;0;0;0;0;0;0;;0;0;44560714.15;0;0;0;16989247.3;0;0;;223103702.51;0;;0;0;0;568267.35;0;0;568267.35;3091237.9;221191.38;0;131164.71;0;0;0;0;0;318541.47;3762135.46
41.256.643/0001-88;2025-04-01;1;8930364.11;0;0;0;8930364.11;290779696.38;4154316.11;0;0;0;4154316.11;0;0;0;0;0;0;;0;0;44782630.25;0;0;0;16767377.3;0;0;;225075372.72;0;;0;0;0;222467.63;0;0;222467.63;3091237.9;233948.13;0;124629.45;0;0;0;0;0;292010.94;3741826.42
